TransactionID,OutletID,CustomerID,Item,Timestamp,Price,Quantity,Total
1286,1,1326,Muffin,2024-03-16 17:35:00,4.94,2,9.88
1287,7,1107,Cappuccino,2024-02-25 00:02:00,4.01,2,8.02
1288,5,1161,Chai Latte,2024-02-11 14:56:00,2.64,2,5.28
1289,6,1451,Croissant,2024-03-03 21:53:00,3.58,1,3.58
1290,6,1205,Espresso,2024-03-16 02:35:00,3.52,1,3.52
1291,8,1589,Salad,2024-06-11 20:21:00,5.0,1,5.0
1292,9,1015,Donut,2024-03-03 08:45:00,5.76,2,11.52
1293,2,1326,Iced Coffee,2024-04-21 13:27:00,3.42,2,6.84
1294,9,1607,Espresso,2024-02-21 05:28:00,3.52,1,3.52
1295,10,1658,Salad,2024-02-23 06:56:00,5.0,1,5.0
1296,9,1001,Bagel,2024-04-28 10:10:00,3.94,2,7.88
1297,10,1009,Latte,2024-03-30 15:52:00,4.61,3,13.83
1298,10,1433,Salad,2024-05-13 16:32:00,5.0,1,5.0
1299,7,1124,Mocha,2024-06-12 20:36:00,5.01,1,5.01
1300,1,1080,Sandwich,2024-02-22 00:14:00,5.93,1,5.93
1301,7,1484,Cappuccino,2024-05-03 03:34:00,4.01,2,8.02
1302,10,1651,Smoothie,2024-01-29 14:21:00,4.19,1,4.19
1303,5,1149,Bagel,2024-02-04 04:45:00,3.94,1,3.94
1304,6,1799,Green Tea,2024-04-26 00:09:00,2.51,1,2.51
1305,10,1339,Espresso,2024-06-16 13:26:00,3.52,1,3.52
1306,7,1128,Americano,2024-03-12 17:10:00,2.93,1,2.93
1307,5,1437,Donut,2024-04-02 00:27:00,5.76,3,17.28
1308,7,1750,Iced Coffee,2024-02-11 08:25:00,3.42,3,10.26
1309,9,1500,Espresso,2024-04-23 07:52:00,3.52,1,3.52
1310,3,1057,Croissant,2024-03-12 00:48:00,3.58,1,3.58
1311,8,1197,Green Tea,2024-06-04 09:01:00,2.51,1,2.51
1312,2,1210,Donut,2024-04-26 21:43:00,5.76,1,5.76
1313,7,1044,Iced Coffee,2024-02-26 03:45:00,3.42,2,6.84
1314,2,1096,Smoothie,2024-03-04 20:52:00,4.19,2,8.38
1315,4,1278,Croissant,2024-06-02 16:15:00,3.58,2,7.16
1316,7,1534,Salad,2024-05-03 16:47:00,5.0,3,15.0
1317,3,1409,Mocha,2024-06-12 09:00:00,5.01,1,5.01
1318,2,1460,Americano,2024-01-13 15:57:00,2.93,2,5.86
1319,10,1390,Espresso,2024-01-25 19:55:00,3.52,1,3.52
1320,7,1043,Muffin,2024-06-22 14:59:00,4.94,1,4.94
1321,1,1026,Cappuccino,2024-01-05 09:00:00,4.01,3,12.03
1322,8,1793,Espresso,2024-03-23 00:25:00,3.52,3,10.56
1323,3,1096,Espresso,2024-06-03 13:35:00,3.52,2,7.04
1324,2,1547,Green Tea,2024-02-18 12:02:00,2.51,2,5.02
1325,3,1620,Green Tea,2024-05-03 00:13:00,2.51,3,7.53
1326,5,1566,Donut,2024-03-25 21:18:00,5.76,3,17.28
1327,8,1703,Salad,2024-01-20 18:34:00,5.0,1,5.0
1328,10,1218,Croissant,2024-03-18 08:02:00,3.58,1,3.58
1329,7,1184,Cappuccino,2024-05-14 11:50:00,4.01,2,8.02
1330,7,1068,Espresso,2024-04-11 20:40:00,3.52,2,7.04
1331,7,1129,Donut,2024-05-04 08:22:00,5.76,3,17.28
1332,8,1566,Chai Latte,2024-06-21 13:59:00,2.64,2,5.28
1333,1,1608,Smoothie,2024-06-15 13:08:00,4.19,1,4.19
1334,4,1598,Green Tea,2024-06-08 12:11:00,2.51,3,7.53
1335,6,1630,Green Tea,2024-06-21 21:52:00,2.51,1,2.51
1336,9,1719,Croissant,2024-03-15 21:29:00,3.58,3,10.74
1337,2,1333,Salad,2024-02-28 17:38:00,5.0,3,15.0
1338,1,1153,Bagel,2024-02-03 13:19:00,3.94,1,3.94
1339,10,1546,Chai Latte,2024-02-14 08:14:00,2.64,2,5.28
1340,2,1078,Iced Coffee,2024-05-31 06:44:00,3.42,2,6.84
1341,7,1578,Bagel,2024-02-05 13:34:00,3.94,2,7.88
1342,3,1412,Espresso,2024-04-05 18:25:00,3.52,2,7.04
1343,10,1545,Salad,2024-02-02 13:55:00,5.0,1,5.0
1344,2,1608,Cappuccino,2024-04-27 12:08:00,4.01,3,12.03
1345,7,1168,Green Tea,2024-06-08 14:17:00,2.51,1,2.51
1346,2,1680,Cappuccino,2024-02-16 21:27:00,4.01,2,8.02
1347,3,1662,Cappuccino,2024-03-18 11:21:00,4.01,2,8.02
1348,7,1582,Smoothie,2024-06-13 14:56:00,4.19,1,4.19
1349,4,1514,Donut,2024-01-11 18:42:00,5.76,3,17.28
1350,1,1313,Muffin,2024-05-17 23:12:00,4.94,1,4.94
1351,5,1031,Green Tea,2024-04-29 13:51:00,2.51,1,2.51
1352,9,1286,Donut,2024-03-15 22:02:00,5.76,1,5.76
1353,8,1593,Bagel,2024-05-17 12:57:00,3.94,3,11.82
1354,9,1042,Donut,2024-06-25 05:29:00,5.76,1,5.76
1355,10,1616,Americano,2024-02-19 09:12:00,2.93,1,2.93
1356,9,1000,Iced Coffee,2024-01-02 02:35:00,3.42,2,6.84
1357,7,1572,Cappuccino,2024-04-11 18:58:00,4.01,1,4.01
1358,4,1269,Green Tea,2024-04-12 00:26:00,2.51,2,5.02
1359,5,1179,Croissant,2024-06-20 04:19:00,3.58,2,7.16
1360,1,1735,Salad,2024-04-12 06:21:00,5.0,2,10.0
1361,1,1517,Iced Coffee,2024-04-29 17:42:00,3.42,3,10.26
1362,3,1102,Americano,2024-03-26 00:27:00,2.93,2,5.86
1363,8,1009,Green Tea,2024-05-04 14:56:00,2.51,1,2.51
1364,2,1582,Espresso,2024-05-24 08:33:00,3.52,1,3.52
1365,4,1089,Cappuccino,2024-05-10 01:49:00,4.01,2,8.02
1366,2,1225,Americano,2024-05-09 20:31:00,2.93,2,5.86
1367,5,1669,Espresso,2024-03-11 08:42:00,3.52,1,3.52
1368,9,1739,Cappuccino,2024-01-19 17:57:00,4.01,2,8.02
1369,1,1125,Latte,2024-03-28 17:04:00,4.61,3,13.83
1370,5,1208,Bagel,2024-05-16 18:39:00,3.94,2,7.88
1371,9,1096,Mocha,2024-03-08 20:45:00,5.01,3,15.03
1372,1,1073,Salad,2024-01-07 12:06:00,5.0,3,15.0
1373,9,1626,Chai Latte,2024-06-16 20:35:00,2.64,3,7.92
1374,8,1190,Cappuccino,2024-03-13 01:43:00,4.01,2,8.02
1375,4,1681,Americano,2024-03-13 14:35:00,2.93,3,8.79
1376,10,1715,Sandwich,2024-05-19 03:29:00,5.93,3,17.79
1377,5,1055,Americano,2024-04-06 14:01:00,2.93,2,5.86
1378,5,1719,Mocha,2024-01-29 14:40:00,5.01,3,15.03
1379,6,1552,Green Tea,2024-02-10 17:36:00,2.51,2,5.02
1380,7,1031,Donut,2024-03-09 04:12:00,5.76,1,5.76
1381,8,1526,Croissant,2024-02-09 17:29:00,3.58,3,10.74
1382,8,1573,Chai Latte,2024-02-13 06:55:00,2.64,2,5.28
1383,2,1666,Salad,2024-02-17 11:43:00,5.0,1,5.0
1384,9,1283,Iced Coffee,2024-03-02 23:48:00,3.42,3,10.26
1385,7,1720,Cappuccino,2024-05-20 05:30:00,4.01,3,12.03
1386,4,1493,Green Tea,2024-04-19 11:06:00,2.51,2,5.02
1387,4,1186,Espresso,2024-01-20 07:52:00,3.52,1,3.52
1388,8,1497,Salad,2024-04-20 19:43:00,5.0,2,10.0
1389,4,1441,Donut,2024-04-26 15:01:00,5.76,3,17.28
1390,6,1129,Donut,2024-02-08 20:37:00,5.76,3,17.28
1391,5,1638,Donut,2024-02-22 09:07:00,5.76,3,17.28
1392,3,1291,Iced Coffee,2024-02-29 06:44:00,3.42,3,10.26
1393,10,1113,Salad,2024-05-16 21:29:00,5.0,1,5.0
1394,2,1198,Chai Latte,2024-04-30 14:26:00,2.64,1,2.64
1395,9,1012,Green Tea,2024-01-12 19:55:00,2.51,2,5.02
1396,10,1270,Muffin,2024-03-28 14:55:00,4.94,2,9.88
1397,9,1600,Iced Coffee,2024-04-25 11:17:00,3.42,2,6.84
1398,1,1214,Smoothie,2024-05-13 04:34:00,4.19,3,12.57
1399,10,1443,Smoothie,2024-01-04 10:54:00,4.19,2,8.38
1400,3,1789,Cappuccino,2024-06-07 17:57:00,4.01,1,4.01
1401,8,1511,Cappuccino,2024-01-27 01:05:00,4.01,2,8.02
1402,6,1446,Cappuccino,2024-01-26 21:04:00,4.01,2,8.02
1403,5,1714,Chai Latte,2024-04-19 11:14:00,2.64,1,2.64
1404,5,1073,Croissant,2024-02-12 17:32:00,3.58,1,3.58
1405,6,1536,Donut,2024-04-25 09:57:00,5.76,3,17.28
1406,7,1100,Sandwich,2024-04-28 10:34:00,5.93,1,5.93
1407,1,1175,Croissant,2024-03-05 16:08:00,3.58,1,3.58
1408,9,1426,Sandwich,2024-03-30 00:57:00,5.93,2,11.86
1409,3,1116,Muffin,2024-04-27 22:29:00,4.94,1,4.94
1410,4,1165,Green Tea,2024-01-25 18:12:00,2.51,3,7.53
1411,10,1040,Espresso,2024-01-26 05:56:00,3.52,2,7.04
1412,1,1428,Donut,2024-05-31 22:00:00,5.76,3,17.28
1413,10,1343,Latte,2024-04-26 13:47:00,4.61,1,4.61
1414,3,1423,Americano,2024-02-29 11:53:00,2.93,3,8.79
1415,2,1365,Espresso,2024-02-20 17:34:00,3.52,3,10.56
1416,2,1119,Green Tea,2024-06-01 13:45:00,2.51,1,2.51
1417,1,1608,Muffin,2024-01-04 21:59:00,4.94,1,4.94
1418,8,1656,Salad,2024-04-09 13:25:00,5.0,2,10.0
1419,3,1727,Salad,2024-06-28 18:32:00,5.0,2,10.0
1420,3,1228,Chai Latte,2024-03-04 16:26:00,2.64,2,5.28
1421,6,1129,Iced Coffee,2024-06-01 14:18:00,3.42,1,3.42
1422,8,1351,Espresso,2024-06-01 14:20:00,3.52,3,10.56
1423,9,1317,Iced Coffee,2024-04-22 05:59:00,3.42,3,10.26
1424,9,1648,Salad,2024-04-11 05:17:00,5.0,2,10.0
1425,4,1336,Latte,2024-02-27 15:49:00,4.61,2,9.22
1426,5,1272,Salad,2024-02-14 08:50:00,5.0,1,5.0
1427,2,1116,Croissant,2024-01-16 21:09:00,3.58,3,10.74
1428,9,1367,Green Tea,2024-02-27 08:29:00,2.51,2,5.02
1429,8,1093,Sandwich,2024-02-19 04:43:00,5.93,1,5.93
1430,3,1167,Bagel,2024-06-23 19:21:00,3.94,2,7.88
1431,9,1714,Muffin,2024-06-13 22:46:00,4.94,1,4.94
1432,3,1340,Sandwich,2024-03-13 00:28:00,5.93,3,17.79
1433,9,1660,Green Tea,2024-05-16 06:59:00,2.51,1,2.51
1434,2,1694,Americano,2024-05-13 23:29:00,2.93,2,5.86
1435,10,1151,Donut,2024-05-29 06:30:00,5.76,2,11.52
1436,9,1585,Chai Latte,2024-06-17 04:55:00,2.64,3,7.92
1437,8,1273,Americano,2024-01-14 03:25:00,2.93,3,8.79
1438,9,1553,Green Tea,2024-02-21 00:03:00,2.51,2,5.02
1439,5,1495,Americano,2024-01-18 11:16:00,2.93,2,5.86
1440,2,1723,Donut,2024-01-10 02:13:00,5.76,2,11.52
1441,8,1100,Croissant,2024-02-10 01:15:00,3.58,3,10.74
1442,6,1556,Mocha,2024-06-27 08:25:00,5.01,2,10.02
1443,8,1081,Green Tea,2024-01-04 15:10:00,2.51,3,7.53
1444,5,1528,Donut,2024-05-07 11:19:00,5.76,2,11.52
1445,10,1072,Sandwich,2024-06-11 02:47:00,5.93,1,5.93
1446,2,1013,Sandwich,2024-06-27 02:40:00,5.93,1,5.93
1447,6,1432,Donut,2024-02-11 06:07:00,5.76,2,11.52
1448,5,1156,Muffin,2024-04-01 15:40:00,4.94,1,4.94
1449,5,1734,Espresso,2024-03-16 11:38:00,3.52,3,10.56
1450,1,1131,Muffin,2024-06-08 06:02:00,4.94,1,4.94
1451,2,1337,Mocha,2024-02-16 15:31:00,5.01,1,5.01
1452,8,1403,Bagel,2024-04-13 12:31:00,3.94,3,11.82
1453,3,1375,Sandwich,2024-03-15 06:17:00,5.93,1,5.93
1454,10,1558,Espresso,2024-03-30 19:05:00,3.52,1,3.52
1455,3,1106,Mocha,2024-05-21 16:10:00,5.01,2,10.02
1456,8,1619,Sandwich,2024-01-08 11:16:00,5.93,3,17.79
1457,8,1264,Espresso,2024-05-20 12:44:00,3.52,3,10.56
1458,2,1204,Bagel,2024-02-18 14:14:00,3.94,2,7.88
1459,8,1078,Muffin,2024-04-16 16:42:00,4.94,2,9.88
1460,1,1154,Bagel,2024-06-15 04:57:00,3.94,1,3.94
1461,6,1782,Green Tea,2024-01-14 18:31:00,2.51,1,2.51
1462,8,1246,Donut,2024-06-22 13:22:00,5.76,1,5.76
1463,3,1530,Cappuccino,2024-04-24 04:08:00,4.01,2,8.02
1464,8,1537,Smoothie,2024-06-18 11:48:00,4.19,3,12.57
1465,1,1728,Smoothie,2024-05-11 13:59:00,4.19,1,4.19
1466,9,1153,Mocha,2024-04-13 13:53:00,5.01,2,10.02
1467,9,1153,Smoothie,2024-02-27 15:10:00,4.19,3,12.57
1468,5,1685,Muffin,2024-04-12 07:02:00,4.94,2,9.88
1469,10,1091,Donut,2024-03-12 02:24:00,5.76,1,5.76
1470,4,1432,Salad,2024-01-23 23:43:00,5.0,2,10.0
1471,6,1337,Iced Coffee,2024-04-03 04:52:00,3.42,2,6.84
1472,7,1479,Salad,2024-05-04 01:15:00,5.0,2,10.0
1473,5,1692,Mocha,2024-06-09 14:02:00,5.01,2,10.02
1474,10,1130,Donut,2024-06-26 20:35:00,5.76,3,17.28
1475,9,1449,Espresso,2024-02-03 07:34:00,3.52,1,3.52
1476,3,1786,Bagel,2024-04-16 01:14:00,3.94,3,11.82
1477,7,1272,Bagel,2024-01-19 23:35:00,3.94,2,7.88
1478,10,1587,Chai Latte,2024-06-26 07:53:00,2.64,2,5.28
1479,10,1176,Americano,2024-05-07 21:07:00,2.93,1,2.93
1480,5,1695,Muffin,2024-06-06 02:29:00,4.94,1,4.94
1481,7,1642,Donut,2024-05-15 17:28:00,5.76,3,17.28
1482,2,1048,Salad,2024-06-04 15:19:00,5.0,3,15.0
1483,4,1566,Donut,2024-05-12 07:31:00,5.76,1,5.76
1484,2,1665,Espresso,2024-01-08 21:36:00,3.52,3,10.56
1485,7,1354,Donut,2024-05-16 02:02:00,5.76,2,11.52
1486,2,1711,Iced Coffee,2024-03-18 11:08:00,3.42,2,6.84
1487,1,1307,Chai Latte,2024-02-05 10:18:00,2.64,1,2.64
1488,9,1629,Donut,2024-03-13 21:06:00,5.76,3,17.28
1489,1,1774,Salad,2024-01-22 21:13:00,5.0,2,10.0
1490,8,1045,Smoothie,2024-02-04 01:44:00,4.19,1,4.19
1491,2,1301,Sandwich,2024-05-08 04:02:00,5.93,3,17.79
1492,8,1407,Iced Coffee,2024-01-05 12:34:00,3.42,2,6.84
1493,3,1188,Mocha,2024-03-28 11:24:00,5.01,3,15.03
1494,6,1128,Croissant,2024-05-29 09:23:00,3.58,3,10.74
1495,3,1560,Bagel,2024-02-11 08:30:00,3.94,3,11.82
1496,7,1536,Latte,2024-01-19 23:15:00,4.61,1,4.61
1497,10,1265,Latte,2024-03-05 13:18:00,4.61,2,9.22
1498,9,1117,Smoothie,2024-01-05 07:09:00,4.19,1,4.19
1499,2,1463,Latte,2024-02-12 00:25:00,4.61,2,9.22
1500,5,1143,Latte,2024-04-15 10:30:00,4.61,2,9.22
1501,6,1441,Espresso,2024-01-18 02:27:00,3.52,1,3.52
1502,4,1199,Espresso,2024-06-06 19:32:00,3.52,1,3.52
1503,4,1156,Americano,2024-02-11 22:54:00,2.93,2,5.86
1504,4,1486,Green Tea,2024-06-26 19:00:00,2.51,2,5.02
1505,2,1133,Smoothie,2024-02-11 13:57:00,4.19,2,8.38
1506,4,1147,Latte,2024-03-20 14:05:00,4.61,3,13.83
1507,1,1335,Americano,2024-04-25 10:11:00,2.93,2,5.86
1508,6,1070,Smoothie,2024-04-07 16:06:00,4.19,1,4.19
1509,1,1232,Sandwich,2024-02-16 20:42:00,5.93,1,5.93
1510,10,1333,Latte,2024-03-03 22:41:00,4.61,1,4.61
1511,6,1665,Muffin,2024-05-10 04:42:00,4.94,2,9.88
1512,1,1089,Bagel,2024-03-18 23:29:00,3.94,2,7.88
1513,6,1333,Donut,2024-04-28 02:29:00,5.76,3,17.28
1514,10,1198,Cappuccino,2024-02-16 11:17:00,4.01,3,12.03
1515,8,1160,Muffin,2024-05-24 00:41:00,4.94,1,4.94
1516,2,1537,Chai Latte,2024-05-24 23:41:00,2.64,3,7.92
1517,2,1120,Smoothie,2024-04-13 11:39:00,4.19,3,12.57
1518,4,1300,Green Tea,2024-05-10 00:05:00,2.51,1,2.51
1519,3,1723,Chai Latte,2024-05-18 16:46:00,2.64,2,5.28
1520,4,1574,Americano,2024-03-21 02:01:00,2.93,3,8.79
1521,7,1435,Americano,2024-02-05 22:40:00,2.93,2,5.86
1522,1,1067,Donut,2024-06-17 12:35:00,5.76,1,5.76
1523,6,1764,Latte,2024-05-29 11:20:00,4.61,1,4.61
1524,3,1458,Chai Latte,2024-05-20 09:40:00,2.64,3,7.92
1525,10,1513,Salad,2024-03-30 17:12:00,5.0,1,5.0
1526,7,1397,Bagel,2024-01-22 22:56:00,3.94,1,3.94
1527,10,1619,Latte,2024-03-11 11:17:00,4.61,1,4.61
1528,2,1285,Smoothie,2024-06-01 11:56:00,4.19,3,12.57
1529,2,1560,Sandwich,2024-06-18 13:33:00,5.93,3,17.79
1530,4,1139,Americano,2024-01-19 10:49:00,2.93,3,8.79
1531,1,1729,Cappuccino,2024-03-19 21:23:00,4.01,1,4.01
1532,3,1555,Donut,2024-02-01 20:42:00,5.76,2,11.52
1533,9,1780,Americano,2024-05-17 05:44:00,2.93,1,2.93
1534,7,1589,Espresso,2024-06-26 19:49:00,3.52,3,10.56
1535,7,1727,Croissant,2024-01-09 04:25:00,3.58,2,7.16
1536,4,1609,Iced Coffee,2024-03-30 18:13:00,3.42,2,6.84
1537,2,1747,Green Tea,2024-06-19 14:14:00,2.51,3,7.53
1538,4,1281,Chai Latte,2024-03-17 00:03:00,2.64,2,5.28
1539,6,1660,Latte,2024-06-17 10:15:00,4.61,2,9.22
1540,3,1577,Iced Coffee,2024-02-05 07:45:00,3.42,3,10.26
1541,1,1745,Salad,2024-04-05 13:43:00,5.0,2,10.0
1542,8,1456,Iced Coffee,2024-03-26 15:46:00,3.42,2,6.84
1543,5,1086,Muffin,2024-02-10 15:46:00,4.94,3,14.82
1544,5,1078,Croissant,2024-06-23 01:52:00,3.58,2,7.16
1545,4,1204,Mocha,2024-03-04 22:38:00,5.01,2,10.02
1546,6,1790,Muffin,2024-04-28 15:57:00,4.94,2,9.88
1547,3,1336,Muffin,2024-06-02 21:58:00,4.94,2,9.88
1548,9,1253,Green Tea,2024-02-18 21:17:00,2.51,3,7.53
1549,5,1303,Espresso,2024-02-23 13:42:00,3.52,1,3.52
1550,3,1379,Americano,2024-06-01 11:24:00,2.93,1,2.93
1551,1,1129,Muffin,2024-06-27 22:04:00,4.94,2,9.88
1552,10,1595,Donut,2024-02-14 04:20:00,5.76,3,17.28
1553,6,1275,Smoothie,2024-06-02 18:32:00,4.19,3,12.57
1554,2,1698,Americano,2024-02-08 02:16:00,2.93,2,5.86
1555,3,1557,Espresso,2024-06-09 21:09:00,3.52,1,3.52
1556,1,1182,Sandwich,2024-06-13 17:18:00,5.93,2,11.86
1557,9,1267,Latte,2024-04-16 18:05:00,4.61,3,13.83
1558,8,1321,Mocha,2024-01-05 18:21:00,5.01,3,15.03
1559,2,1511,Americano,2024-05-11 04:00:00,2.93,1,2.93
1560,8,1611,Donut,2024-05-24 16:08:00,5.76,3,17.28
1561,9,1077,Donut,2024-05-05 18:31:00,5.76,3,17.28
1562,1,1783,Chai Latte,2024-05-10 18:40:00,2.64,3,7.92
1563,5,1338,Green Tea,2024-01-26 15:18:00,2.51,1,2.51
1564,8,1673,Iced Coffee,2024-02-27 19:43:00,3.42,3,10.26
1565,2,1555,Bagel,2024-03-26 11:32:00,3.94,2,7.88
1566,4,1508,Croissant,2024-06-10 08:18:00,3.58,1,3.58
1567,7,1237,Latte,2024-05-13 06:39:00,4.61,2,9.22
1568,3,1133,Espresso,2024-03-28 17:11:00,3.52,2,7.04
1569,5,1191,Muffin,2024-01-08 10:06:00,4.94,1,4.94
1570,8,1355,Smoothie,2024-02-04 14:20:00,4.19,2,8.38
1571,10,1277,Donut,2024-05-21 00:35:00,5.76,1,5.76
1572,3,1017,Smoothie,2024-06-22 17:15:00,4.19,2,8.38
1573,4,1523,Salad,2024-05-20 19:54:00,5.0,1,5.0
1574,9,1179,Mocha,2024-06-16 02:45:00,5.01,3,15.03
1575,7,1122,Sandwich,2024-01-02 14:11:00,5.93,3,17.79
1576,1,1245,Espresso,2024-02-19 20:54:00,3.52,2,7.04
1577,4,1733,Latte,2024-04-16 00:56:00,4.61,3,13.83
1578,4,1372,Chai Latte,2024-02-03 01:00:00,2.64,1,2.64
1579,9,1050,Salad,2024-04-07 00:54:00,5.0,2,10.0
1580,6,1070,Iced Coffee,2024-02-05 05:41:00,3.42,3,10.26
1581,9,1479,Muffin,2024-03-12 16:32:00,4.94,3,14.82
1582,6,1559,Bagel,2024-02-23 13:57:00,3.94,2,7.88
1583,6,1018,Croissant,2024-03-03 22:12:00,3.58,3,10.74
1584,5,1773,Green Tea,2024-06-01 17:04:00,2.51,3,7.53
1585,5,1083,Cappuccino,2024-02-01 22:36:00,4.01,2,8.02
1586,2,1154,Cappuccino,2024-03-20 13:33:00,4.01,3,12.03
1587,8,1564,Muffin,2024-06-17 20:30:00,4.94,3,14.82
1588,8,1618,Latte,2024-05-18 19:46:00,4.61,3,13.83
1589,1,1356,Muffin,2024-05-24 11:54:00,4.94,3,14.82
1590,8,1646,Salad,2024-03-26 16:21:00,5.0,2,10.0
1591,5,1442,Espresso,2024-01-23 13:55:00,3.52,1,3.52
1592,2,1068,Croissant,2024-06-19 23:01:00,3.58,1,3.58
1593,2,1522,Cappuccino,2024-06-14 21:55:00,4.01,3,12.03
1594,6,1142,Sandwich,2024-05-08 19:30:00,5.93,3,17.79
1595,9,1191,Mocha,2024-04-17 06:13:00,5.01,1,5.01
1596,1,1386,Salad,2024-01-05 00:04:00,5.0,3,15.0
1597,6,1377,Salad,2024-03-19 19:11:00,5.0,1,5.0
1598,9,1580,Espresso,2024-01-21 19:14:00,3.52,2,7.04
1599,8,1534,Cappuccino,2024-04-03 21:49:00,4.01,2,8.02
1600,6,1692,Chai Latte,2024-03-05 10:05:00,2.64,2,5.28
1601,3,1292,Croissant,2024-06-25 15:57:00,3.58,2,7.16
1602,8,1008,Bagel,2024-03-25 15:31:00,3.94,2,7.88
1603,9,1270,Iced Coffee,2024-01-06 11:03:00,3.42,2,6.84
1604,1,1386,Smoothie,2024-02-24 11:55:00,4.19,1,4.19
1605,9,1092,Espresso,2024-04-28 16:07:00,3.52,3,10.56
1606,6,1528,Smoothie,2024-03-01 18:13:00,4.19,1,4.19
1607,6,1153,Smoothie,2024-02-10 18:50:00,4.19,2,8.38
1608,4,1404,Salad,2024-03-18 22:13:00,5.0,3,15.0
1609,1,1148,Croissant,2024-03-29 01:48:00,3.58,3,10.74
1610,10,1266,Salad,2024-05-26 14:43:00,5.0,2,10.0
1611,8,1421,Donut,2024-05-16 21:00:00,5.76,2,11.52
1612,2,1617,Croissant,2024-05-16 15:37:00,3.58,2,7.16
1613,1,1471,Cappuccino,2024-03-16 15:14:00,4.01,2,8.02
1614,2,1546,Espresso,2024-04-24 02:30:00,3.52,2,7.04
1615,1,1630,Iced Coffee,2024-03-28 07:17:00,3.42,2,6.84
1616,1,1525,Chai Latte,2024-05-27 19:37:00,2.64,3,7.92
1617,9,1502,Americano,2024-03-28 10:02:00,2.93,2,5.86
1618,1,1013,Mocha,2024-04-11 11:17:00,5.01,2,10.02
1619,4,1777,Smoothie,2024-04-20 05:23:00,4.19,3,12.57
1620,10,1651,Iced Coffee,2024-02-12 13:30:00,3.42,1,3.42
1621,6,1363,Croissant,2024-01-20 09:16:00,3.58,2,7.16
1622,7,1118,Green Tea,2024-02-02 19:16:00,2.51,3,7.53
1623,2,1237,Green Tea,2024-06-27 18:53:00,2.51,3,7.53
1624,6,1545,Americano,2024-02-01 00:47:00,2.93,1,2.93
1625,7,1168,Americano,2024-05-13 00:10:00,2.93,2,5.86
1626,10,1521,Americano,2024-02-21 06:34:00,2.93,2,5.86
1627,10,1633,Sandwich,2024-03-09 15:03:00,5.93,2,11.86
1628,2,1656,Salad,2024-06-08 14:57:00,5.0,3,15.0
1629,2,1734,Bagel,2024-06-04 08:42:00,3.94,2,7.88
1630,10,1768,Mocha,2024-03-09 09:12:00,5.01,2,10.02
1631,7,1779,Mocha,2024-02-23 07:30:00,5.01,2,10.02
1632,1,1515,Chai Latte,2024-04-02 08:57:00,2.64,2,5.28
1633,8,1396,Smoothie,2024-03-07 16:47:00,4.19,1,4.19
1634,3,1105,Latte,2024-04-26 04:13:00,4.61,1,4.61
1635,6,1084,Bagel,2024-06-11 13:50:00,3.94,1,3.94
1636,9,1213,Green Tea,2024-06-15 04:20:00,2.51,2,5.02
1637,6,1120,Cappuccino,2024-05-19 08:41:00,4.01,2,8.02
1638,9,1131,Cappuccino,2024-05-29 16:12:00,4.01,3,12.03
1639,7,1196,Americano,2024-05-02 03:49:00,2.93,3,8.79
1640,9,1018,Muffin,2024-03-02 23:53:00,4.94,3,14.82
1641,2,1641,Green Tea,2024-02-08 13:42:00,2.51,2,5.02
1642,8,1011,Latte,2024-04-14 18:24:00,4.61,1,4.61
1643,8,1080,Bagel,2024-04-27 07:51:00,3.94,1,3.94
1644,2,1329,Latte,2024-01-02 14:26:00,4.61,1,4.61
1645,4,1773,Cappuccino,2024-06-26 02:10:00,4.01,2,8.02
1646,7,1391,Muffin,2024-02-21 09:49:00,4.94,1,4.94
1647,4,1636,Latte,2024-01-21 09:29:00,4.61,3,13.83
1648,4,1306,Donut,2024-01-01 21:21:00,5.76,3,17.28
1649,6,1266,Salad,2024-01-26 13:05:00,5.0,1,5.0
1650,10,1446,Green Tea,2024-06-18 11:50:00,2.51,3,7.53
1651,6,1440,Smoothie,2024-03-11 18:34:00,4.19,1,4.19
1652,10,1651,Iced Coffee,2024-04-28 18:08:00,3.42,1,3.42
1653,3,1001,Muffin,2024-04-19 03:13:00,4.94,3,14.82
1654,9,1519,Latte,2024-02-23 08:29:00,4.61,3,13.83
1655,10,1761,Croissant,2024-02-06 08:39:00,3.58,3,10.74
1656,2,1650,Salad,2024-06-21 11:15:00,5.0,3,15.0
1657,6,1635,Muffin,2024-01-12 20:47:00,4.94,1,4.94
1658,7,1308,Salad,2024-01-06 06:17:00,5.0,3,15.0
1659,9,1739,Muffin,2024-05-15 19:34:00,4.94,3,14.82
1660,3,1521,Donut,2024-06-12 12:03:00,5.76,2,11.52
1661,10,1468,Smoothie,2024-05-22 03:04:00,4.19,3,12.57
1662,3,1211,Green Tea,2024-01-20 18:46:00,2.51,3,7.53
1663,7,1111,Bagel,2024-03-30 18:12:00,3.94,1,3.94
1664,4,1007,Cappuccino,2024-04-12 14:49:00,4.01,1,4.01
1665,8,1476,Croissant,2024-02-18 07:24:00,3.58,2,7.16
1666,7,1459,Smoothie,2024-04-04 07:55:00,4.19,3,12.57
1667,5,1252,Latte,2024-05-16 08:49:00,4.61,3,13.83
1668,7,1525,Americano,2024-05-23 18:31:00,2.93,3,8.79
1669,3,1751,Smoothie,2024-02-26 15:45:00,4.19,3,12.57
